country_name,country_code,year,sdg_overall,spi_comp,di_score,sci_overall,eiu_regime_type,eiu_regch_event,eiu_dem_ep,eiu_aut_ep,log_gdppc,income_level_recoded,p1_use,p2_services,p3_products,p4_sources,p5_infra,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,elect_dem,aut_ep,dem_ep,regime_type_4,regch_event,income_level,di_score_lag1,di_score_lag2,spi_comp_lag1,spi_comp_lag2,log_gdppc_lag1,log_gdppc_lag2,cen_spi_comp,cen_di_score,cen_log_gdppc,cen_spi_comp_lag1,cen_spi_comp_lag2,cen_di_score_lag1,cen_di_score_lag2,cen_spi_comp_lag1_sq,cen_spi_comp_lag1_cub,cen_spi_comp_lag2_sq,cen_spi_comp_lag2_cub,cen_di_score_lag1_sq,cen_di_score_lag1_cub,cen_di_score_lag2_sq,cen_di_score_lag2_cub,cen_log_gdppc_sq,cen_log_gdppc_cub,ert_autocracy,ert_democracy,ert_aut_ep,ert_dem_ep,ert_regch_event,ert_has_aut_ep,ert_has_dem_ep,ert_has_both,ert_has_neither,ert_total_aut_ep,ert_total_dem_ep,ert_democratized,ert_autocratized,ert_stable,eiu_regime_type_lag1,di_score_diff,di_score_pct_diff,di_score_diff_3yr,di_score_pct_diff_3yr,eiu_has_aut_ep,eiu_has_dem_ep,eiu_has_both,eiu_has_neither,eiu_total_aut_ep,eiu_total_dem_ep,eiu_democratized,eiu_autocratized,eiu_stable,eiu_dem_event_time,eiu_aut_event_time,annual_change,episode_id,episode_start_year,cumulative_change
Mauritius,MUS,2023,70.44766542770954,78.34625000000001,8.14,NA,1,0,0,0,9.359884241873504,2,90,85.9,78.13125000000001,62.7,75,97.9305,72.1955,77.78853846153847,83.3415,51.2125,71.04,72.34575,78.1178,57.91085714285714,65.339,94.4855,74.49033333333334,91.8225,48.92283333333333,36.54633333333333,64.07666666666665,60.0442,0.479,1,0,1,0,UM,8.14,8.14,76.5225,74.48583333333335,9.234037079061157,9.112614306488677,3.8026562500000125,-0.05111111111111022,0.11823628387920238,1.9789062499999943,-0.057760416666653214,-0.05111111111111022,-0.11111111111111072,3.91606994628904,7.749535292148523,0.0033362657335053903,-1.9270409887794875e-4,0.0026123456790122543,-1.33519890260624e-4,0.012345679012345592,-0.0013717421124828386,0.013979818825563331,0.0016529218272391237,1,0,1,0,0,1,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,0,NA,0
Malawi,MWI,2016,53.06403072240261,55.46583333333335,5.55,74.44446667,1,0,0,0,6.110371629675757,0,90,46.36666666666667,72.28749999999998,48.675,20,2.25,61.20075,40.87057142857143,51.89666666666667,55.25450000000001,53.6384,43.41549999999999,62.30685714285715,21.40785714285715,30.3995,55.001,97.72842857142857,99.00633333333332,NA,63.2928,59.76472727272728,51.59059999999999,0.536,0,1,2,0,L,5.55,5.55,NA,NA,6.29083806349844,NA,-4.959270833333321,-0.09666666666666668,-0.20988700803125493,NA,NA,-0.09666666666666668,NA,NA,NA,NA,NA,0.009344444444444447,-9.032962962962967e-4,NA,NA,0.044052556140312074,-0.009246059204418988,0,1,0,1,0,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,NA,0
Malawi,MWI,2017,53.83559466314936,57.45500000000001,5.49,77.7778,1,0,0,1,6.206111470898146,0,90,61.96666666666666,72.29999999999998,43.00833333333334,20,1.952,63.29412499999999,43.92435714285714,51.74800000000001,55.35599999999999,54.3952,42.8625,66.70657142857142,22.68557142857142,30.3995,55.09850000000001,97.79257142857143,99.125,NA,63.2928,60.29581818181818,52.44100000000001,0.543,0,1,2,0,L,5.49,5.49,55.46583333333335,NA,6.110371629675757,6.29083806349844,-2.9701041666666583,-0.1566666666666663,-0.11414716680886539,-4.959270833333321,NA,-0.09666666666666668,-0.09666666666666668,24.594367198350568,-121.97012791106971,NA,NA,0.009344444444444447,-9.032962962962967e-4,0.009344444444444447,-9.032962962962967e-4,0.01302957569049094,-0.0014872891497912067,0,1,0,1,0,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.05999999999999961,1,2017,-0.05999999999999961
Malawi,MWI,2018,53.45207385010823,55.66458333333334,5.49,77.7778,1,0,0,1,6.278902540462384,0,90,61.23333333333334,68.33125,43.75833333333334,15,1.464,62.344,44.72978571428571,51.43266666666667,55.2275,55.16520000000001,41.799,66.74185714285714,17.28,30.3995,55.18075,97.59728571428572,99.075,NA,63.2928,60.92563636363638,52.5782,0.527,0,0,2,0,L,5.49,5.49,57.45500000000001,55.46583333333335,6.206111470898146,6.110371629675757,-4.760520833333331,-0.1566666666666663,-0.041356097244627854,-2.9701041666666583,-4.959270833333321,-0.1566666666666663,-0.09666666666666668,8.821518760850646,-26.2008296279306,24.594367198350568,-121.97012791106971,0.024544444444444327,-0.0038452962962962686,0.009344444444444447,-9.032962962962967e-4,0.0017103267793071157,-7.073244060511623e-5,0,1,0,0,0,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,1,2017,-0.05999999999999961
Malawi,MWI,2019,55.46934849161255,58.307083333333345,5.5,73.33333333,1,0,0,1,6.364561093600193,0,90,61.23333333333334,66.54374999999999,43.75833333333334,30,0.7895,62.815875,47.25792857142856,51.98666666666667,56.339,55.9174,39.823,66.78414285714285,18.76457142857143,58.507,54.8445,97.64914285714283,99.08866666666668,NA,63.04640000000001,60.96018181818181,52.9356,0.478,0,0,1,-1,L,5.5,5.5,55.66458333333334,57.45500000000001,6.278902540462384,6.206111470898146,-2.1180208333333255,-0.1466666666666665,0.04430245589318105,-4.760520833333331,-2.9701041666666583,-0.1566666666666663,-0.1566666666666663,22.662558604600672,-107.88558237383903,8.821518760850646,-26.2008296279306,0.024544444444444327,-0.0038452962962962686,0.024544444444444327,-0.0038452962962962686,0.001962707598167252,8.6952766799016e-5,1,0,0,0,-1,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.009999999999999787,1,2017,-0.04999999999999982
Malawi,MWI,2020,54.93491655167749,60.68458333333333,5.74,70,1,0,0,1,6.40110007723799,0,90,63.33333333333333,71.73125000000002,48.358333333333334,30,0.2245,62.59562500000001,47.99157142857143,37.86866666666667,59.25,56.6478,38.43175,66.639,20.67585714285715,58.507,55.77875,97.45471428571427,98.88666666666668,NA,63.0964,61.56436363636364,53.346,0.545,0,1,2,1,L,5.74,5.74,58.307083333333345,55.66458333333334,6.364561093600193,6.278902540462384,0.25947916666665805,0.09333333333333371,0.08084143953097822,-2.1180208333333255,-4.760520833333331,-0.1466666666666665,-0.1566666666666663,4.486012250433994,-9.501467405007716,22.662558604600672,-107.88558237383903,0.02151111111111106,-0.0031549629629629523,0.024544444444444327,-0.0038452962962962686,0.006535338345440808,5.283261596674364e-4,0,1,0,1,1,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.2400000000000002,1,2017,0.1900000000000004
Malawi,MWI,2021,55.44295302353896,65.45583333333333,5.74,NA,1,0,0,0,6.425594078331866,0,90,63.33333333333333,80.5875,48.358333333333334,45,0.631,62.957375,50.96571428571428,36.54066666666667,59.38249999999999,57.41400000000001,38.9025,67.50514285714286,22.05985714285714,58.507,55.93825,97.521,98.99833333333332,NA,63.0964,62.13590909090909,54.5316,0.605,0,1,2,0,L,5.74,5.74,60.68458333333333,58.307083333333345,6.40110007723799,6.364561093600193,5.03072916666666,0.09333333333333371,0.10533544062485412,0.25947916666665805,-2.1180208333333255,0.09333333333333371,-0.1466666666666665,0.06732943793402331,0.01747058644725484,4.486012250433994,-9.501467405007716,0.008711111111111182,8.130370370370469e-4,0.02151111111111106,-0.0031549629629629523,0.011095555051632167,0.0011687551803410002,0,1,0,1,0,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,0,NA,0
Malawi,MWI,2022,56.15973902191558,64.78458333333333,5.91,NA,1,0,1,0,6.404020706182189,0,90,62.133333333333326,77.78125,49.00833333333333,45,0.033,62.228875,49.99549999999999,53.60133333333334,59.23224999999999,58.15340000000001,39.11875,67.81485714285715,22.00414285714286,58.507,54.487,97.5412857142857,99.00166666666668,NA,61.86,60.52836363636365,54.44840000000001,0.611,0,0,2,0,L,5.91,5.91,65.45583333333333,60.68458333333333,6.425594078331866,6.40110007723799,4.3594791666666595,0.26333333333333364,0.08376206847517764,5.03072916666666,0.25947916666665805,0.09333333333333371,0.09333333333333371,25.308235948350628,127.31888074224916,0.06732943793402331,0.01747058644725484,0.008711111111111182,8.130370370370469e-4,0.008711111111111182,8.130370370370469e-4,0.007016084115240348,5.876817180883682e-4,0,1,0,0,0,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.16999999999999993,2,2022,0.16999999999999993
Malawi,MWI,2023,56.75348296706561,65.58333333333333,5.85,NA,1,0,1,0,6.400828079476138,0,90,62.133333333333326,81.77499999999999,49.00833333333333,45,0,62.228875,49.90249999999999,53.60133333333334,58.1625,58.16800000000001,39.11875,67.88514285714287,22.04957142857143,58.507,54.487,97.56371428571428,99.00166666666668,NA,61.86,61.1079090909091,54.44840000000001,0.58,0,0,2,0,L,5.85,5.85,64.78458333333333,65.45583333333333,6.404020706182189,6.425594078331866,5.158229166666658,0.20333333333333314,0.08056944176912673,4.3594791666666595,5.03072916666666,0.26333333333333364,0.09333333333333371,19.00505860460063,82.8521570480354,25.308235948350628,127.31888074224916,0.06934444444444461,0.01826070370370377,0.008711111111111182,8.130370370370469e-4,0.006491434946988703,5.230112899594805e-4,0,1,0,0,0,0,1,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.0600000000000005,2,2022,0.10999999999999943
Malaysia,MYS,2016,66.9141025210084,61.34041666666666,6.54,77.77776667,1,0,0,0,9.15657392692376,2,86.6,46.233333333333334,72.91874999999999,55.95,45,98.615,47.71675,80.27607142857143,83.20133333333334,51.008,74.452,68.20125,75.41685714285714,73.68400000000001,47.4385,72.97033333333333,72.99871428571429,77.634,64.56566666666667,31.1526,57.70666666666667,60.502,0.329,0,0,1,0,UM,6.54,6.54,NA,NA,9.17457637606192,NA,-9.321302083333343,-0.4122222222222218,-0.10304477233485798,NA,NA,-0.5222222222222221,NA,NA,NA,NA,NA,0.272716049382716,-0.1424183813443072,NA,NA,0.010618225105542712,-0.0010941525886009223,1,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,NA,0
Malaysia,MYS,2017,67.49340217086834,62.52583333333334,6.54,81.1111,1,0,0,0,9.196499838754422,2,86.6,49.766666666666666,74.5625,56.7,45,98.6695,49.003375,81.1157857142857,84.589,51.56975,73.8654,68.61175,77.78742857142856,75.65857142857143,47.4385,73.72500000000001,71.84814285714286,77.234,64.81083333333333,31.0026,59.995,60.46320000000001,0.335,0,1,1,0,UM,6.54,6.54,61.34041666666666,NA,9.15657392692376,9.17457637606192,-8.135885416666667,-0.4122222222222218,-0.06311886050419702,-9.321302083333343,NA,-0.4122222222222218,-0.5222222222222221,86.88667252875452,-809.8969216561815,NA,NA,0.16992716049382683,-0.07004775171467743,0.272716049382716,-0.1424183813443072,0.003983990551348282,-2.5146494386059116e-4,1,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,0,NA,0
Malaysia,MYS,2018,67.31929133986928,70.44416666666667,6.88,78.8889,1,0,1,0,9.296683375654125,2,86.6,84.03333333333333,74.23749999999998,57.35,50,98.7355,48.59287500000001,79.86607142857143,84.95966666666668,51.9515,73.4542,68.35499999999999,78.61985714285713,75.58714285714284,46.735,73.03366666666668,71.27942857142857,76.104,64.45200000000001,30.8026,59.36544444444444,62.53400000000001,0.441,0,1,1,0,UM,6.88,6.88,62.52583333333334,61.34041666666666,9.196499838754422,9.15657392692376,-0.21755208333333087,-0.07222222222222197,0.03706467639550581,-8.135885416666667,-9.321302083333343,-0.4122222222222218,-0.4122222222222218,66.19263151312936,-538.5356654184595,86.88667252875452,-809.8969216561815,0.16992716049382683,-0.07004775171467743,0.16992716049382683,-0.07004775171467743,0.0013737902363035659,5.091909054389713e-5,1,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.33999999999999986,1,2018,0.33999999999999986
Malaysia,MYS,2019,67.8190135620915,68.88041666666666,7.16,78.8889,1,0,1,0,9.298368809584272,2,80,84.03333333333333,73.01874999999998,57.35,50,98.797,48.507875,79.97992857142857,83.05133333333333,54.36525,73.7948,68.60575,79.26585714285714,78.19957142857142,46.735,71.062,71.13214285714285,75.50166666666667,64.8935,31.5394,64.54255555555555,62.9496,0.475,0,1,1,0,UM,7.16,7.16,70.44416666666667,62.52583333333334,9.296683375654125,9.196499838754422,-1.781302083333344,0.20777777777777828,0.0387501103256529,-0.21755208333333087,-8.135885416666667,-0.07222222222222197,-0.4122222222222218,0.04732890896267254,-0.010296502746722967,66.19263151312936,-538.5356654184595,0.005216049382716012,-3.7671467764059956e-4,0.16992716049382683,-0.07004775171467743,0.0015015710502502713,5.8186043859004504e-5,1,0,0,1,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.28000000000000025,1,2018,0.6200000000000001
Malaysia,MYS,2020,68.23726176470589,70.76708333333333,7.19,76.6667,1,0,1,0,9.206083952963445,2,80,84.26666666666667,78.46875000000001,61.1,50,98.741,49.92449999999999,80.81385714285715,82.70533333333333,54.79275000000001,74.7488,68.6465,78.57171428571428,79.13285714285715,46.735,74.047,71.59957142857142,76.622,64.90516666666666,31.3394,63.38300000000001,63.325,0.425,0,0,1,0,UM,7.19,7.19,68.88041666666666,70.44416666666667,9.298368809584272,9.296683375654125,0.10536458333332632,0.23777777777777853,-0.053534746295174074,-1.781302083333344,-0.21755208333333087,0.20777777777777828,-0.07222222222222197,3.1730371120877114,-5.652137618255858,0.04732890896267254,-0.010296502746722967,0.04317160493827182,0.008970100137174277,0.005216049382716012,-3.7671467764059956e-4,0.0028659690608886543,-1.534289265644924e-4,1,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.03000000000000025,1,2018,0.6500000000000004
Malaysia,MYS,2021,68.318531232493,74.75625000000001,7.24,NA,1,0,1,0,9.296803499037615,2,80,84.26666666666667,85.08125,69.43333333333334,55.00000000000001,98.747,49.559,82.46199999999999,81.16233333333334,55.54075,74.5952,68.1925,78.02671428571428,81.17457142857143,48.8605,73.934,71.36942857142857,76.781,64.89583333333334,31.1894,61.36800000000002,63.5568,0.426,0,0,1,0,UM,7.24,7.24,70.76708333333333,68.88041666666666,9.206083952963445,9.298368809584272,4.094531250000003,0.28777777777777835,0.03718479977899669,0.10536458333332632,-1.781302083333344,0.23777777777777853,0.20777777777777828,0.011101695421005467,0.0011697255123277379,3.1730371120877114,-5.652137618255858,0.05653827160493863,0.013443544581618784,0.04317160493827182,0.008970100137174277,0.0013827093346040723,5.141576975980217e-5,1,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.04999999999999982,1,2018,0.7000000000000002
Malaysia,MYS,2022,68.64776951447246,76.16166666666668,7.3,NA,1,0,1,0,9.371446117449624,2,80,87.7,84.1,74.00833333333333,55.00000000000001,98.8405,49.16374999999999,82.36428571428571,81.23733333333332,55.696,74.5942,68.417,78.36,81.59285714285714,48.8605,73.43833333333335,71.33500000000001,76.32433333333334,64.88883333333334,39.5688,59.51855555555554,62.81180000000001,0.456,0,0,1,0,UM,7.3,7.3,74.75625000000001,70.76708333333333,9.296803499037615,9.206083952963445,5.49994791666667,0.34777777777777796,0.11182741819100528,4.094531250000003,0.10536458333332632,0.28777777777777835,0.23777777777777853,16.765186157226587,68.64557863283171,0.011101695421005467,0.0011697255123277379,0.08281604938271638,0.02383261865569287,0.05653827160493863,0.013443544581618784,0.012505371459265979,0.0013984434038091984,1,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.05999999999999961,1,2018,0.7599999999999998
Malaysia,MYS,2023,69.31595485527545,80.41791666666668,7.29,NA,1,0,1,0,9.33953239689838,2,80,87.7,85.38124999999998,74.00833333333333,75,98.8935,49.16374999999999,82.06528571428571,81.23733333333332,55.4385,74.5452,68.417,78.38414285714285,87.27728571428572,48.8605,73.43833333333335,77.31985714285715,76.32433333333334,64.89583333333334,39.2188,60.07977777777777,62.81180000000001,0.506,0,0,2,1,UM,7.29,7.29,76.16166666666668,74.75625000000001,9.371446117449624,9.296803499037615,9.756197916666679,0.3377777777777782,0.07991369763976053,5.49994791666667,4.094531250000003,0.34777777777777796,0.28777777777777835,30.249427086046047,166.3702734822593,16.765186157226587,68.64557863283171,0.1209493827160495,0.042063507544581685,0.08281604938271638,0.02383261865569287,0.006386199070459068,5.103447815839856e-4,0,1,0,0,1,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.009999999999999787,1,2018,0.75
Namibia,NAM,2016,64.26822633053223,49.53708333333333,6.31,58.88893333,1,0,0,0,8.38837928524842,2,70,43.3,70.94375000000001,33.44166666666667,30,64.938,45.53542857142858,43.0815,75.89325000000001,83.53450000000001,57.53879999999999,43.55225,66.21885714285713,41.83642857142856,5.493,79.87933333333335,83.05716666666667,87.17266666666667,79.61216666666667,87.2092,69.9491,78.05820000000001,0.722,0,0,2,0,UM,6.31,6.31,NA,NA,8.470962116871942,NA,-4.608437500000001,-0.09999999999999964,-0.03523880807296109,NA,NA,-0.09999999999999964,NA,NA,NA,NA,NA,0.009999999999999929,-9.999999999999894e-4,NA,NA,0.0012417735944029878,-4.375862136323792e-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,NA,0
Namibia,NAM,2017,64.96097507002803,52.60583333333333,6.31,56.66666667,1,0,0,0,8.545578630390638,2,70,59,71.33749999999999,32.69166666666666,30,61.51300000000001,45.89971428571429,43.97871428571428,79.2715,84.166,57.9884,46.485,70.46257142857144,41.32914285714286,5.493,79.73200000000001,83.272,88.637,79.90333333333334,87.2092,69.41480000000001,79.5812,0.718,0,0,2,0,UM,6.31,6.31,49.53708333333333,NA,8.38837928524842,8.470962116871942,-1.5396874999999994,-0.09999999999999964,0.12196053706925802,-4.608437500000001,NA,-0.09999999999999964,-0.09999999999999964,21.237696191406258,-97.8725955420838,NA,NA,0.009999999999999929,-9.999999999999894e-4,0.009999999999999929,-9.999999999999894e-4,0.014874372602221861,0.0018140864711352351,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,0,NA,0
Namibia,NAM,2018,65.28709005602244,52.18166666666666,6.25,53.33336667,1,0,0,1,8.577084958218848,2,70,63.06666666666667,65.3,32.54166666666667,30,60.605,46.178,46.29964285714285,82.0935,84.84550000000002,58.4942,44.54825,71.45857142857143,44.111,5.493,79.24066666666668,84.23016666666666,89.14866666666667,79.04866666666666,87.2092,68.52090000000001,78.35560000000001,0.692,0,0,2,0,UM,6.25,6.25,52.60583333333333,49.53708333333333,8.545578630390638,8.38837928524842,-1.9638541666666711,-0.15999999999999925,0.1534668648974673,-1.5396874999999994,-4.608437500000001,-0.09999999999999964,-0.09999999999999964,2.3706375976562484,-3.6500410761413535,21.237696191406258,-97.8725955420838,0.009999999999999929,-9.999999999999894e-4,0.009999999999999929,-9.999999999999894e-4,0.023552078621457483,0.0036144636678537433,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.05999999999999961,1,2018,-0.05999999999999961
Namibia,NAM,2019,65.6599205882353,49.880833333333335,6.43,50.00003333,1,0,0,1,8.46208653687788,2,50,63.06666666666667,65.4625,40.87499999999999,30,59.731,47.22885714285714,46.49485714285714,83.1475,87.35875,58.71,44.44,69.675,44.73128571428572,5.493,79.67166666666667,84.38083333333333,89.14333333333333,79.40716666666667,85.88499999999999,69.6698,81.0506,0.659,0,0,2,0,UM,6.43,6.43,52.18166666666666,52.60583333333333,8.577084958218848,8.545578630390638,-4.264687499999994,0.020000000000000462,0.03846844355649992,-1.9638541666666711,-1.5396874999999994,-0.15999999999999925,-0.09999999999999964,3.8567231879340453,-7.574041902304241,2.3706375976562484,-3.6500410761413535,0.025599999999999762,-0.004095999999999943,0.009999999999999929,-9.999999999999894e-4,0.0014798211496596203,5.692641636939592e-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.17999999999999972,1,2018,0.1200000000000001
Namibia,NAM,2020,65.74223249299719,54.635,6.52,51.11113333,1,0,0,0,8.263226920678571,2,70,64.7,69.45000000000002,39.025000000000006,30,54.3045,46.39285714285715,49.0652142857143,85.0575,85.45125,59.6444,49.18825,67.96728571428571,46.87742857142857,5.493,80.06133333333334,85.51983333333332,91.06333333333332,79.37916666666666,85.835,68.9144,77.4032,0.646,0,0,2,0,UM,6.52,6.52,49.880833333333335,52.18166666666666,8.46208653687788,8.577084958218848,0.48947916666666913,0.11000000000000032,-0.1603911726428091,-4.264687499999994,-1.9638541666666711,0.020000000000000462,-0.15999999999999925,18.187559472656197,-77.56425753854336,3.8567231879340453,-7.574041902304241,4.0000000000001845e-4,8.000000000000554e-6,0.025599999999999762,-0.004095999999999943,0.025725328261735396,-0.004126115566520938,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0.08999999999999986,2,2020,0.08999999999999986
Namibia,NAM,2021,66.2151462184874,58.2625,6.52,NA,1,0,0,0,8.392272747981654,2,60,64.7,77.58749999999999,39.025000000000006,50,58.808,46.12714285714286,51.26442857142856,88.46475000000001,86.62950000000001,59.7658,47.39975,65.48628571428571,48.54542857142858,5.493,80.03766666666667,85.1955,90.33166666666666,79.36266666666667,85.835,68.1409,78.77000000000001,0.637,0,0,2,0,UM,6.52,6.52,54.635,49.880833333333335,8.263226920678571,8.46208653687788,4.116979166666674,0.11000000000000032,-0.03134534533972655,0.48947916666666913,-4.264687499999994,0.11000000000000032,0.020000000000000462,0.23958985460069684,0.11727424237173752,18.187559472656197,-77.56425753854336,0.01210000000000007,0.0013310000000000116,4.0000000000001845e-4,8.000000000000554e-6,9.82530674466717e-4,-3.079776329803369e-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,2,2020,0.08999999999999986
Namibia,NAM,2022,66.53656554621848,57.37833333333333,6.52,NA,1,0,0,0,8.377711633789602,2,60,62.83333333333333,74.42500000000001,34.63333333333333,55.00000000000001,63.494,46.289,52.51007142857144,87.8175,85.94125,59.9088,45.49725000000001,66.29442857142858,49.01071428571429,5.493,79.08766666666666,85.28733333333334,90.22333333333334,79.36266666666667,90.1098,67.58220000000001,77.2126,0.645,0,0,2,0,UM,6.52,6.52,58.2625,54.635,8.392272747981654,8.263226920678571,3.2328125000000014,0.11000000000000032,-0.04590645953177841,4.116979166666674,0.48947916666666913,0.11000000000000032,0.11000000000000032,16.94951745876742,69.78081026279854,0.23958985460069684,0.11727424237173752,0.01210000000000007,0.0013310000000000116,0.01210000000000007,0.0013310000000000116,0.002107403026742809,-9.674341176431609e-5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,2,2020,0.08999999999999986
Namibia,NAM,2023,66.5402668067227,58.68291666666667,6.52,NA,1,0,0,0,8.335260009834865,2,60,62.83333333333333,71.78125,38.8,60,64.271,46.289,52.68614285714285,87.8175,86.108,59.9374,45.49725000000001,66.62,49.43914285714287,5.493,79.08766666666666,84.93333333333335,90.22333333333334,79.47716666666666,90.1098,65.9822,77.2126,0.646,0,0,2,0,UM,6.52,6.52,57.37833333333333,58.2625,8.377711633789602,8.392272747981654,4.537395833333342,0.11000000000000032,-0.08835808348651497,3.2328125000000014,4.116979166666674,0.11000000000000032,0.11000000000000032,10.451076660156259,33.78637126541142,16.94951745876742,69.78081026279854,0.01210000000000007,0.0013310000000000116,0.01210000000000007,0.0013310000000000116,0.00780715091740995,-6.898248925523302e-4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,2,2020,0.08999999999999986
Niger,NER,2016,46.29717259199134,53.627916666666664,3.96,71.11113333,0,0,0,0,6.220006451856864,0,100,42.333333333333336,67.90624999999999,32.9,25,8.991,50.016,34.32921428571429,6.79425,29.284,42.5884,14.1995,69.93342857142856,11.15614285714286,75.485,33.19975,97.156,99.51666666666668,NA,65.34299999999999,46.9809090909091,55.78149999999999,0.579,1,0,2,0,L,3.96,3.96,NA,NA,6.185514090998798,NA,-6.493593750000002,0.48999999999999977,-0.11410024467424673,NA,NA,0.3799999999999999,NA,NA,NA,NA,NA,0.14439999999999992,0.054871999999999956,NA,NA,0.013018865834722969,-0.0014854557771230821,0,1,1,0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,NA,0
Niger,NER,2017,47.79706920995671,56.25458333333333,3.76,72.22223333,0,0,0,1,6.257292287581232,0,90,60.86666666666667,63.95625,36.45,30,10.662,50.2125,36.29992857142857,8.52325,33.7065,42.6464,10.5645,71.09014285714285,12.28885714285714,75.485,35.63825000000001,97.06366666666666,99.48966666666666,NA,76.6654,47.07654545454545,57.34050000000001,0.549,1,0,2,0,L,3.76,3.76,53.627916666666664,NA,6.220006451856864,6.185514090998798,-3.866927083333337,0.2899999999999996,-0.07681440894987812,-6.493593750000002,NA,0.48999999999999977,0.3799999999999999,42.166759790039094,-273.8138078303493,NA,NA,0.24009999999999979,0.11764899999999984,0.14439999999999992,0.054871999999999956,0.005900453422319116,-4.532398421717285e-4,0,1,1,0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,-0.20000000000000018,1,2017,-0.20000000000000018
Niger,NER,2018,47.06877487148268,52.21583333333333,3.76,67.7778,0,0,0,1,6.3605561468058545,0,70,61.96666666666666,63.4875,35.62499999999999,30,11.4965,47.139125,36.85542857142857,3.20075,33.904,43.0574,13.97775,71.081,11.31314285714286,63.1655,38.85075,97.055,99.47533333333332,NA,76.6654,47.16081818181818,58.7025,0.538,1,0,2,0,L,3.76,3.76,56.25458333333333,53.627916666666664,6.257292287581232,6.220006451856864,-7.905677083333337,0.2899999999999996,0.026449450274744102,-3.866927083333337,-6.493593750000002,0.2899999999999996,0.48999999999999977,14.95312506781687,-57.822644305211696,42.166759790039094,-273.8138078303493,0.08409999999999976,0.024388999999999897,0.24009999999999979,0.11764899999999984,6.995734198361608e-4,1.8503332381489217e-5,0,1,1,0,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,0,1,2017,-0.20000000000000018
